text,label
1F4DD,2
1F4BC,2
1F4C1,2
1F4C2,2
1F5C2 FE0F,2
1F5C2,2
1F4C5,2
1F4C6,2
1F5D2 FE0F,2
1F5D2,2
1F5D3 FE0F,2
1F5D3,2
1F4C7,2
1F4C8,2
1F4C9,2
1F4CA,2
1F4CB,2
1F4CC,2
1F4CD,2
1F4CE,2
1F587 FE0F,2
1F587,2
1F4CF,2
1F4D0,2
2702 FE0F,2
2702,2
1F5C3 FE0F,2
1F5C3,2
1F5C4 FE0F,2
1F5C4,2
