text,label
# nahin_hai_nasheman_tera_cricket_k_medaanon_men # tu_bhaiyya_hai_basera_kr_gutkai_ki_dukanon_men oops,1
mjy to dr hy ky nxt time rana fawad team hi nhe pick kry ga,1
> _,1
lahore qalander full team is busy in drying the ground,1
our psl is end with lq,1
aor ik run ni bna huta ensy,1
no doubt,1
phr kal tayer rhna bus,1
bhai baat ya h tuna kaha saqlain bacha hai mena tuje kuch nh kaha tha aver asi baat h to ap ka jb dil kary match sa aik din pehla btta dna,1
saqlain atna murs kahn sy ay ye,1
murs farooqe khn gi teri mursi,1
khn gy murs,1
hath lga k daikty beta no jany dua kr rkhi nh naseeb thy waisy bi murs rkhty,1
ye baat,1
tum logo ki itni oqat b ni thi afsosatleast we have a chance but you lahori khotyy,1
insan nai gutkaa,1
wahfinal dekhenge in sha allah,1
playoffs bhi dekhenge in sha allah,1
yahh karachi i hate khair bhaie hm toh chill h tm jeeto ya haro suno hmey tmsey pyar h bs yehi kehna h we luv u lahore,1
losermore losersthan come lahore qalnadars,1
aesa b na jesa lahore k sath hua hy,1
haan,1
dil ki tasalli k liye ye khyal b sahi h,1
in sha allah next trophyhamari,1
go with umer akmal as opner and allow him to bat aggesively without any tips,1
give bilal asif a chance,1
umar akmal ko nhi dalna team mai,1
next year we will be more stronger,1
inshaa allah,1
grear,1
allhamduiallah,1
never give upwe are still supporting yoi,1
lahore lahore ha jety ya hary koi bat ni,1
logo ko dyan sy daikho logice he wicket uri hoi he,1
name b change hona chia,1
jb tk geo ka logo hau kbhi bhi nhi jeety gi,1
gud,1
no change,1
we will come back stronger next year keep supporting,1
sohail akhtar ki jagah umar akmal,1
shoail ki place pa umar ko hona chye,1
we will try our best to build greater team next time thanks for the support,1
delporte if he can should replace gulraiz or sohail akhtar i dont know if someone can replace mitchell,1
bring umer akmal instead of sohail akhtar and salman irshad on sohailkhan,1
chaye hr session ma last number pr aye phir b ma lahore qalanders ko support karooga come on qalanders go love you baz mecullum,1
no changes requirededwe are still supporting you # lq # damadammast,1
sir ram din jesy batsman hon gy to kabi nai jeten gy,1
next time esa nai ho ga,1
insha allah,1
minutes silence for those peoples who thinks psl matches are boringwhat a thrilling matchlahore qalandrs is heart of psl,1
haha match dekho zra hosh aey,1
ab say hoga saaflq ka staffkya management kar rahee hai,1
farig farig psl ka man skty han,1
psl maim done,1
psl ma inhsllah ak match bi beat hwy begair jeety gi lahore,1
yehi bat pechle saal se sunte aay hain bro,1
saee,1
is ko sahi choona lag rha ha,1
the greatman,1
legend qalandar,1
are qalandars out of psl,1
sout or not,1
still finger crossed,1
o lagdi karachi di,1
chill man ab next ata hi rahay ga,1
we shall win inshallah,1
c++ will return its value with,1
oo p beta finally to parent hai na haha dehan se after try catch chalna to finally he ne hai na lolxx,1
dangling haha i k p,1
haha zain sir na ye kab kaha,1
aho p,1
haha lol,1
bhaii aap to asli valay programmer ho autograph den na p,1
magar bhai ek bat to confirm hogai k ap programmer nahi ho aur ye page chala rahy ho,1
wahh g,1
men sikhaon p v,1
beenish farooq m a champian footballer,1
akhri matches me qalandrs bhi syany ho gae hain,1
jo kabhi nahi howa ajj ho raha hay,1
woh kya sikhaata aur,1
meera ji sri devi ji aap nahi belong thheen karteen iss may,1
shabass thhooko,1
merii jaisii frnds jbh,1
ye kal rat event me hi scene hua a friend was like yr pic abi de do,1
exactlyjinnay lore ni takkiya jammaya nai,1
sm khilae gi kal bday treat,1
nubaikoha hadhaafa in thripple whopper eh,1
bus ab mein kuch bolon gi then i ’ ll be tagged as ‘ self-obsessed ’ sobohat shikayaten krtay ho,1
may allah give you a long liferajb tayyab ordgan,1
subhanallah,1
u r right,1
very true,1
bilkul theek,1
aye haye,1
beshak syed zada,1
sahi baat,1
ji ha behsak,1
koi shaqq nhi,1
hmm sai kaha,1
bhot ache bat ha,1
kay baatha,1
mje apki videos bhot ppsand ha,1
sach bat kahi ha bhi,1
khay ap such main kisi sy suchi mobhat kurty hain,1
dil kee bat baya kar dee nice,1
khuda nai allah hota hai word mention plzz,1
ae te ewen bqvas hee kiti he,1
koi masle ki baat nhi jis ne likhi hai wo maoo se ziyada piyar krta hai saber,1
ye galat likha hy please remove karey,1
bakwaas 2t allah se tauba karo aisi soch rakhne wale,1
maa pyari maa,1
dil dharaknay ka sabbab yad ayawo teri yad thee ab yad aya__hal e dil unko sunatay kaisayjab wo rukhsat howa tab yad aya,1
kindly zaror sunein,1
true allah hum sub ko hidayat aur taufeek dy ameen,1
kash sub hi is terha sochny legy to kia baat hy,1
sb se barhi quwat allah ki hai,1
har mosulman ko naseeb hojai,1
w slam subah bakhair ap ko b jumma mbrk ap b dua mn sub ko yad rakhain,1
garfta dil hain bhut aj tere diwane khuda kare koi tere siwa na pehchan,1
mohabat barri chez hy sahib,1
khurafat aur fuzool kharch kar ke chal diya woh to,1
mohbat kee mesahl hy,1
bilkul thik kha,1
bilkul asai he ha,1
aap kon sa nekh aadmi hy pasad ke jar,1
qk afridi pakistani hy aur educated hy teri tarah gadgha nhi,1
they stab back,1
dunya ka no layer hy,1
jhot,1
kurri ya years ki aunty,1
randi,1
hahhaha kuri,1
yeh khud benifishri hy isi scheme ka,1
nice khan,1
gar tr biyst asi thi,1
what a animal and selfish man,1
empolyee of pension cell ye bi dekh like,1
kitnay paisay milay is shafi ko dala,1
kingfisher and eagle,1
chughe,1
shaheen,1
eagle,1
shikra janab,1
imran khan,1
shira,1
akad,1
motoo to fawad hai main naeemu baqi kon hein,1
zan mured,1
ye niyazi khud kuta h,1
shykh ul islam faltoo me nahi bana he jo in se thakraye ga fash fash ho jaye ga,1
gud lala,1
lala bahadar ha,1
bahi tu pagel ho gia ha tu elag karwa docter say wo shahed ha wo zinda ha,1
zahida aftab,1
ameen ameen,1
allah hu akbar,1
allah ho akbar,1
allahhoakbar,1
is ko kia taqleefh howi choron ko nawaz sharif ky baton ko mulk sy farar karwa diya or nawaz sharif ka nam q nahi dala,1
aurstoo tumen sub ka jawab dena oare ga ek din aye ga tum b ecl pe ho ga,1
karachi mein kb higi,1
ya allah barish hojae,1
akhar main yeh khud kaha gakehadalat nay mojay sahi nakalaa,1
oh yaar mazaq na kar,1
na manzoor,1
colour tab feel na karo apnay karnamay badlo,1
maal banane k lia karein ge,1
yeh dusra mujeb ullah haiapni qam ko marwa dea salay naysirf kurssi ki khateryad rakho zindgi chand roza haiallah k darbar mehn kea jawab do gayjawab dayna mehn ibn gaddar ibne gaddar,1
shame shame,1
euorp main boht kum normal logh han,1
ya muslim women k lia h,1
chines engineers k kellaf strickly action hona cheye,1
another choir dako,1
send them back immediately,1
star of fb,1
deport immediately,1
teray under say kesay zameen nikli admin,1
just like me,1
p p living life man y,1
waseem bhai or iqrar bhai ary pr live aai the kia,1
agar kharab hoa tou change ho ga,1
yr may karachi may hun or is ki shop lahore may hay to is ko anay may kitnay din lagay gen or charges kia hon gaen plz ap jaldi bata den,1
bhai ess ka front camera mp ha,1
courier ka behave acha nahi tha but higneck is ok,1
laptop k liye perfect ha kya,1
mahii maths k assignments,1
kia naam hy dramye ka,1
plz change alif drama timing on zaiwa tv,1
miss to main bi kr rhi honbutmain hijab vali alif ko miss kr rhi hon,1
han g vasline wali,1
din sy pehly ni kr skty,1
iski taseer kesi h,1
isko itna circulate karen ke cj tak baat jai,1
w azan kam ni hota,1
acha nai h kia,1
ajwian sonf makao kasni sabz chaye ron chezain equal lain pees lain half spoon nashty k nd pani sy aur half rat ko pani sy lain,1
galaa to nahi khrab ho ga es se,1
kab pina hy suba nhar mou ya kuch kha pi ky bta dy,1
kia bait ha,1
goloki lakri matlb,1
agr shehd na ho mtlb just dal cheeni lanay sy b fark pary ga,1
skin ko fresh krny k lye kia krna chahye,1
koi bta sakta ha dark circles ki treatment,1
ya tail balo my kitni time lgna hi,1
pansar ki shop se,1
kysy bnay ya tyl,1
bal lamby aur blck krny ka triqa bta dy,1
bhal kue sufiad hutia hia,1
wo tu hota hi hai,1
wo kam kya ha,1
kya kam hai w/o,1
jab apkii marzii hoo,1
jab rat hotie,1
abid subha k papr,1
khas tor pr chemistry n physics k mcqs,1
physics k mcqs khaas tor pr,1
nai bio meri bio esi h,1
haha physics k mcqss,1
hai naa,1
haha wo kahien b nzar ni ata,1
yeh tou mjhy hr student se sunney ko milta,1
such mn kahyn bhi nazar nhi aya,1
kasam sa yar,1
haha bilkul sahi,1
sir naseer or umer se relate ho rha hai,1
ye swal mera sir shibli sy hy,1
koe nh,1
han blkl,1
next week yhi halat honge,1
koi teacher ko bi tag kri,1
tm krdo,1
tussi latee hoo parr greeaat ho sir jii tum kbhi late ho skty ho kiaa,1
hmare saath aisa hi hua tha papers m,1
name kharan ji zarurat b konhe,1
ksm se yr sir shahid ko ek br yeh bt bolne ki khuwaish he reh gae h,1
samj e to gae hu,1
iski bt krrhi thi ',1
aap ny kch kaha kia,1
sun tha subha,1
wifi ni video kese dekhun,1
mera out aya tha kia,1
haha sir tablet k qc tests konse wale likhne hain normal wale,1
yahi hone wala hai,1
sach mein,1
ni ghr hu,1
yaqeen hai,1
faccounting yad aya,1
hum shuru se pmln ko ye hi kehte hain,1
yhi bologe ab,1
acha juliken mujhy sab samajh aya,1
han han pta hai,1
wasay apki best friend kon haysachi batana,1
ma'am ko tag kr yahan,1
haha aur tjhe bhi tab hi tag nhi kia,1
lakin is sem ka allah hi hafiz,1
qasam sy jo bat ha,1
bytaa jo mainy leacture dia tha wo to yd hy naa,1
tabah uu khan,1
sachi main ny b comp k ppr bad sir arslan ko bolna ha,1
lol door tk nhi nazar aya,1
han han yad agaya sir farukh,1
siwai shahzady k s or ra k liyay,1
han han karde,1
bhej de,1
hn tou bhai hai na wo,1
abe bhai apni baat kar raha hun,1
karna zaror ab,1
inki bhajiti jo bh nam tha wo bh yehi kheti thi,1
exam say pehlay or baad main dono time wahi haal tha,1
haha yrr yehi bnta haii or waki aysa hi hai,1
us k pas add h kia,1
mujhe kia maloom,1
is par kuch teachers ko tag karny ka dill kar raha hy,1
han bhai m & qa mein kahen nazar aya ta,1
yhi scene hota hay alevels mn haha,1
ata h ne ata h,1
hmara bilkul yehi haal hai,1
kaash me sir ko tag kr skti,1
% trueblkl yhi haal hota h,1
haha yehi khayal tha mera bhii,1
meray sath reh kar tou tumhay op2ite hona chahiye tha,1
ye hone wala,1
ya ks k bachpan sa match krta ha,1
nhi ius ky leya achi mehanat khara gye,1
gin k pins lagati mein,1
unhon ne mere lie thori na bola hai,1
chly ab pta lg gya na,1
haha bad kardyy tu bi h salii,1
mujhy to phly hi pta tha,1
haha han kal ka 2t proof hai,1
shokhii mra real name tu tjhay pta hi nhi hyy,1
ap ka apne or un k bare m kia khyal h a walo,1
teri baat ho rahi,1
apky sath tu blkul nhi,1
ati hai,1
tm musalman kb se ho gai /,1
abi khtm ni huay,1
mera to r with m he h,1
achha g fir thik hai,1
kya boldiya,1
esa kia kea es ne,1
sha chawein public w,1
kyu bhai maini kiya kya,1
jaldi aya ya din,1
haha bat h reaction ki ha,1
kadi nhi kita,1
mano mahi kbi ye time b tha,1
abhi b yai h,1
too tw har waqt hi krtii h,1
haan na tu hai na,1
haha toubndy ko unique hona chaiay na,1
mgr ab tu lrke bnte ja re hai,1
tmhy kes ny btyi ya bat,1
aik insan ha,1
left wala kon hy,1
sumj nahi ayee,1
chubby cheeks krna ka totak ya tips btay plzz,1
raat ko oil or dahi mix kar kay lagoo weeks main ho jay ga,1
kon sa oil sarso ka oil,1
ap ka question kia ha,1
pato km karna k totka,1
kis topic pay,1
mje bta de smart hny ka,1
wazan brane ka btade,1
plz muj kuch btaa day,1
grmio me b hm ye kha skty hn kia,1
jaldi jaldi banalo sooba dino mein,1
bukhar ka koi nuska batain plz,1
allah rahm kry is mulk pay,1
meray case main srf song different tha,1
new he bilkul new abhi ka,1
wo hashr ni tha howa os ka os ki new movie ka get up tha wo,1
hello favad khana bhai kesy hi aap,1
plz price btaen is oil ki nd use b btaen,1
hyd m kaha se milengey himani k yh all products dawood market m ap k bht kam or wohi puraney products h,1
pakistan se mil jai gi pakistani price kiya hain,1
mard hai wo bdl b skhta hai,1
koi pakistani movie b krlo fawad khan,1
arsal ki maa isilyee githii boltii ha usy,1
youtube pe dekhna pe aye ga,1
mene kal dekha tha tv par,1
dj tera name kia h,1
oyee dj ka real name kia hy,1
kb aega next episode cnt wait,1
hmm short mn likha hy to aesy hi hoga na,1
han mene abhi dekhna start kia last episodes se,1
oye hoye coffee wala scene omg wow,1
coffee wala scene to uffjaldi sy kal ho or next episode lagy,1
is drame ki waja se eid tak ka pkj kiya hai take drama release hone keek second bad dekhlon,1
hum tv is ka end na karan,1
dil krta me b yhi strategy plan krun p,1
story and comedy different h is drame ki apko nai laga new,1
billo g b serious ho gaii,1
end na karo,1
is drama ko eid pe end na krein,1
isi ka season aalayy sal shaadii k bad k,1
aho ab dakhty hain kon kholta ha neya katta,1
promo youtube pe kal ee agaya tha ka,1
to promo ka he kaha hy mny,1
finallyy jiya ko realise hogaya,1
mai nahi dekh rhi,1
arsal ki kinza sa shadi hogi,1
nhi ho ge,1
nhi hogi promo nh dekha,1
sherry se hogi kinza ki,1
mai toh chahta hon aesa ho but writer sherry ke sath uski shadi karwaega,1
daily dekhu na,1
kitny bjy ata hai or kis din,1
kindly aj ki episode tag kr dy,1
behan ap q tv dekh lo ya madni channel,1
sbr ni ho raha aj ka episode dakhny k lye,1
ab set hojaegii ajiya,1
ab tou dil hari hi hari,1
episode ni lgi kia ajabi tk youtube py ni upload hue,1
yar aj ki epi i nh kya,1
wese ye serial ramzan ka nhi hai ramzan to bs naam k hain is serial me,1
tere ppr horhe h bhai,1
ap ne apnay bchn ko aisay e chill krwana,1
teri or tery unki lipstck always same,1
main b phase se ho gulshan hadid,1
is page pe koe mujha btyh ga kia horaha hai,1
jawab diya b nahi hai boss,1
phir ap paka bycot kare,1
2t koi achi karen phir kardunga mention,1
tu bata tera rooz ka kaam h,1
apk to kpry b tyar hn gy jany k lye,1
hmesha ki trha,1
routine movie lgg rhi hai,1
titles ketny unofficial hain,1
kisi k pas in ka no hai,1
karachi kb a rhy h hazrat,1
hazrat shb k kal k juma ka topic kia hy,1
aghe k mulqo ka dora ha ya ni peer sab ka bhai plleez information dena,1
younan ka b dora ho gha kea peer sab ka,1
sansar karna kia hota he,1
rawalpindi kb aa rhy hain mustafai sahb any newa,1
koi whatsapp group hai allama shb k video tu kindly ye nmbr add krdien,1
saqib raza shab ka you tube channel kia ha,1
ya to sach k allah jo chhata h wahi hota h allah to kise k bura nhi chahta phir log kyu jadu kerty h ya allah ki merzi h kya,1
moula kis ko kehtay haiaur kisko keh saktay haibarahay karam wazahat kiy jiyeh,1
listen facts ayse bhi log zinda hain yarr,1
pahle ap apni islah or us sre ki islah kar len,1
zanana be pardagi par bayan hota to bahut acha hota,1
hubab butt no mention kro oo lab nai raya sale name horbki rakya apna,1
yeh video koi allah ka banda muje whats app kr dega m w krta hu jazak allah,1
tm kr tu lo phle,1
dubara shuru hony wala hai kia,1
is drame ko continue karain plzz plzz,1
danaish name hn bhai ka,1
end jaldi mai kia gya ha,1
bhai khuch personal issues hy un ka hul pochna hy msg kar sakty hy ap koplz juldi jawab dana,1
merabjanat ki hoor ka naam hy,1
aysha eman rakh dia hai,1
old edition hoga,1
i just agree with batiyan band karo,1
queen elizabeth urdu kbse bolne lgin,1
that meghan peechey se saraiki he tho,1
adha palace karaye pe de do haha epic,1
inka apna slag level ha,1
haha meghan wi-fi ka password mang rahi hai,1
hazrat sahib wqt lena he,1
kiya ubqari ki website p likh doo ya isi facebook p 2t kr doo,1
aur ap meri rehnumai bhi farmaa dyen tu ap ki mehrbaani hoo gi k kaun sa wazifa ab kitni taadaad m parho aur kaun sa na parhoo,1
be shak aamaal ka daromidar niyato par ha,1
hdiya kia par kay karna ha,1
awaz nahi a rahi,1
humere maa k lye dua wo bhut memr hy,1
salam muji live dars ka time maloom karna he,1
kon se tasbi prhni hay,1
sna ali awal aakhir darod bar surah kauosar subho sham prh k theli mein dum krdein,1
hakeem sb se milny ki koi fee b ha,1
ap page par visit kar k amal tafsli parh lain,1
amal daal dia gaya hai page par aj shaab ka,1
dani prince kia huwa karishma,1
plz mere waliden k lye dua karen wo bimar hn,1
allah walo ab wo bismillah walay amal ki tarteeb nahi hai jb hogi uska arz kr diya jaye ga,1
hazrat sahb mery liye dua kijye ga plz main zindgi mn pahli dafa ap ka daras sun rhe hn mera husbnd boht bigra howa hy dua kijye ga k allah us ko hadayat dy or mera ghr bass jaye,1
kia kal lkhna zarori tha ya kbhi bhi lkh skty,1
allah walo ek e baar main beth kr lekhna hai dafa lekhna hai print nae karna,1
nae zair zabar k begair lekhna hai,1
g pori hi lekhni hai,1
dars sunatay rahay tafseel batai jaye gi dars par dehan dain warna faiz yaab nahi ho sakain gay,1
asalamwalikum yai jo dafa bimilallah h wo hum ab dino mai be apnay pas likh kar rakh sktay han is ka jwb zaror dai ga bari meharbani ho ge,1
hakeem sahib itna chota ni likha ja rha,1
kia bismilallah hum be likh skty hn,1
plz bta dy jin ky pas pehly hai wo kia phr likhy,1
ozma ishfaq ubqari dawa khana mazang chungi lahore se,1
hum kpk mardan main rahtay hain online kaha say mil jayain ga ya nahi,1
yaadashad memory ky hazarat ali ny jo shab e jumma pai nifal parahy thy wo kaise parhny hain tarika bata dain jo ap ny rd ramazan ky daras mai batay thy,1
google search karein ubqari ka link mil jaye ga do anmol khazane wala,1
kia ladies yah qaharu tasbih ma wazifa khas dino main parh saktin hain,1
akal bataya tha kkisi bachay ki muthi mein chawal lay ker allahhusamad perhain,1
teen tasbee shubha sham ke phr rahy hai,1
meri walida k liye dua karen wo beemar rehti hen,1
kitni dafa perhna hy ye wazifa,1
surat toba ki last ayat hain,1
farz kai baad parhna hai ya sunato kai baad,1
anmol khazana ky ha pla bata dain,1
anmol khazana kya hain pl bata dain,1
mujhy plz ya kaharo prdhny ki ijazt chaheya,1
hazrat sb plz mere pe nazarekaramrkhye ga mere visa ki kahen se koi umeed nhi nazr arhi,1
aoa hazrat sb sura ikhlas ka amal tasbeeh khana may krwa k pani k masalay k liyay dua krwa dain,1
@ amama thnks yar bt yar mujhay jo krna hay khud he krna hayi m just tryingpray me,1
dry skin pr bhi use kr sakty h,1
din mein bar lga skty hn,1
awa bata hote h,1
khrb ni hoti face p dany hon wo khtm,1
mard be ues kr sakty han,1
dan main dafa use kr s aktay hn,1
frcklz htm karny k lai kuch bta dain,1
k c bnaty h gingr chai,1
face hair kay leye koch bata day,1
mujha bh urdu m bato,1
ya ka cheese ha,1
masag ubqare nahi a rahy,1
agr kisi ne gunah kiye ho to kia phr bhi maghfirat ho jati hy,1
isy taq adad bolty hain,1
dono me se koi bhi parha ja sakta hai,1
eid hafte k din hai,1
hazrat time apki ziarat hoti rahi,1
noor dil ka dard kaise jata ha,1
hum likh k dosro ko dy skty h meanz jin ko likhna na ata ho wo kya kry,1
babar afzal bhai mera bi msly ka hlbta dye mere trqee rkee hoi hy,1
mumtaz akhtar nafil hajat parhna k bat bar astagfar paro bar ayat krema parh k sijda ma gir gira k dua kro inshallah masla hal ho jae ga sadqa dya kro,1
hafsa nadir surah baqra daily parhin or magrib k bat surah waqia or shia k bat surah baqra ki ayat to parh k dua kren ho saka tu jo qarorbar ki jaga ha os ka oro knono pa azan din sab theak ho jae ga inshallah,1
ladies bhi ada karen,1
ubqri plz yahan likh de sorat,1
nice kis time p parhni he,1
koi ye bta dy plz k ye msg off krny ka kia tareqa hy,1
text,1
sahi bat h,1
"kya bt hai,",1
wah je wah,1
wha itni sari khubiya,1
jaago pakistani coom jaago ye humary nokar han humarey tex se inko tankha milti h or ye hum pakitani awam ko hi martey han jaago pakistan key logo,1
allah insaaf karey,1
es leay muskurany ki koshish kia karo es se wo loug ju apk rouny pr muskuraty hain wo loug phir apki hansi pe jalyn gy.,1
wha bhut qoob,1
sjdo me bhi wo hi pda he jis k dil me khuda ka dr he .,1
right mara jasa masom log,1
mubarak,1
"isy kahty han hop hip hop <3

:* powered by :* abraham tamim :*",1
agarcha aise artists mein munni begum aur aziz miyan qawaal ka naam bhi shamil hai,1
"yahin qismat ki devi un par meharban hui aur “ rehmat gramophone house ” naami aik company ne un ke songs ki recording ki… “ udhar zindagi ka janaza uthega ” aur saraiki geet “ naki jae gal tu rus naa ae dhola ” ( choti si baat par naraz ho jate ho maahi ), jab market mein aae to jaise hulchul mach gai",1
radio aur tv jo maand parhte sitaron ki kafalat he nahi bal ke ubharte hue artists ke hausla afzaai ki riwayaat bhi rakhte hain,1
"lekin dosri taraf village, dehaat, qasbon, buses, wagons aur chae khano mein attaullah esakhelvi ki awaaz ka tota bol raha tha",1
yeh aezaaz ab tak attaullah esakhelvi ke paas he hai ke recording aur farokht hone wale cassettes mein sab se ziyada in ki singing ke he hote hain,1
bushra ansari performed interesting role in the film “abhi to main jawan hon” from geo tv,1
bushra ne sab se pehle iqbal ansari ke aik drama mein acting ke johar dikhaey,1
jis mein bushra ne bijli ka role adaa kar ke meyla loot liya,1
yeh guzishta 40 saal se mini screen par apni salahiyaton ke johar dikha rahi hain aur din ba din in ke har sitaron ki tadad mein izafa hota ja raha hai,1
chand maah qabal inho ne geo tv ke show dolly ki aaegi baraat mein saima chaudhry ka role play kar ke is serial ko mazeed dilchasp bana diya,1
hahahaha ye acha hai :p,1
haahah...han zroor....yar mjhe acha lgta jb yeh ese post krte,1
hahahaa...qasmay dil ki awaz h meri ye page :-d,1
app k dil ki bhi. :),1
aap tau millionaire ban jaen gee,1
saas bahu ka rishta nawaz sharif r mamnoon hussain ko bhi peeche chore de 😂😂😂,1
meri nazr me kamyab orath wo he jo khud mehnat or himmat kr k apna career bnaye or peso k lie kisi mrd ki mohtaj na ho.,1
mil jae ga dnt worry,1
32k mn kia hoga yr xd,1
yani hum dono kamyab hain 🤣🤣,1
yeh tou hai mard apni biwi ki kismat say hi kamaata hai,1
allah tallah hama b aisa hi banda da 😂😂😂😂,1
allah khair kay ga,1
although ham nay apny kharchay kam kr liay han hahahahahahah,1
yr wesy mil k sb ko set kr dyn gyn 😂,1
koi issue nai bhale mera cup use karen 🤣 beta meri bottle b har koi use karta hai,1
kiaa pata behna shareef ho,1
woh to masha'allah se meri qabliat hai..,1
ye apke liye likha gaya hai ... area per square eench :p,1
haha...mtlb main shareef nazar aati hun...😜😁,1
wyse main shareef hun b...😂😉,1
hi rabi tu kitni famous hu gai,1
sb hi mazay k hain,1
ye ly or fkr na kr hm 7 7 hain,1
peene wala bann aja.. tujhy sahi se coca cola pilaoga..,1
nhe tum itna taradud na kro bus aj ka mera bill tumhari taraf sa ma na sasta ma maaf kea😎,1
bas bas bhan itna pyar na do samhala nae jay ga😂😂😂,1
tab main tumain btao ge na 😂 aur bhe maza ae ga,1
hehehe bs kbhi gharoor nhi keya😂😂,1
"hahaha ap tu bhot ""masoom"" hain 😂😂",1
😂😂 men samjha ap ne likha h ao logon ko haj kratay hen lol,1
ajao yah hmara fvrt kam ha 😁,1
ajao...ajj main mood main houn,1
tbi wo white lgty hain 😂😂,1
"jaani grand party hogi i am overexicted for your day😎😂❤
 tu lagdi lahore ki cause tera mohn chetaa hath kalay💁😂",1
jizroor ..... mei apne aunty  ka dilse shukriya ada krti huu 😂😂😂😂,1
aunty k lie meri taraf se aik chummi idhr aik chummi idhr :'),1
hahahaha meri trf se b uncle aunty ka dhanaywaad😝😝,1
hahaha dekha hamari importance 😉,1
dekh lo beta hum namono k bagair tumahara guzara bhi nahi 😉,1
shukr hy ye namoona peuda kya. thanks to uncle aunty 😂😂😂,1
by itkhtyr qahqa laga h myra😂😂😂😂 tm b bst sy opr ho,1
humy  k parents ka shukriya krna chahiye,1
its a great pleasure😉😂,1
mn khudhh aungi specially,1
dill ki gehraion se dhanywaar 😂,1
.😂 thanks boldena meri taraf se,1
beshak 😂😂 kissi or k bas ka kaam nh ya 😂😂,1
thank u mommy daddy 😂😂😂tu tau nawafil parh apne ami abu k liye #iykwim😆😉,1
meri taraf se bohat shukriya.. :p,1
aunty specaily ap ka bht shukriya😂😂,1
antiii ne bht naik kaam kiya 😅❤,1
main tou fakhar kar rahi hun 😂,1
ama ko thanx kehna apni😂😜,1
tell aunty bauhat shukria 🤣,1
thanks to parents,1
thankew sooo mch anty 😁😁,1
thank u jaan g 😉😜,1
uncle aunty shukriya karna 😂😂,1
bht hi na shukari ho waisay,1
shukriya shehzadi auntie,1
aunty ko shukria kehna :d,1
yaar apne mamaki id btaaa,1
hassan husnain,1
haniya khan.,1
aunty i love you ❤💛,1
me b cemnt agency walo ka bra shukrguzar ho hahahah,1
hahahhahah😂,1
heheheh..:)),1
hahahaha main is main tumhain tag karnay wali thi.. 😂😂😂😂😂,1
jo chpairh wo maarain agay se uska kya??😯,1
hate u,1
seriously ajoobaa 😜,1
😂😂😂 apni amma ko prha dena plx 😂😂😂,1
aunti add hi ni warna me unki shaan me qaseeday likhta 😭😂,1
hahahaha,1
"ek hi baat hai
mai kron ya ap...",1
ye tmhary wali diet 😂😂,1
ri da,1
mc donaldzzzz 😝😝,1
tu gym khaaaa????,1
haha,1
uff esi diet,1
sahi baat ha,1
bilkul darosat .....,1
bilkul sahi,1
bilco yh zaror hona chahey,1
bilkul,1
sare comments bilkul sahi hn m sb ki taed krti hun aur sb k sath hun,1
har taraqi ke leye islam zrori ha,1
dil ko sukoon deney wali tehreer kash aesa wagat dobara aa jaey,1
same thing k aik bunda chauti burai ko sahi samajh k kerta hay to wo bari burai ko asan samajh leta hay. bacho ko roshnash karana apnay tahafuz k lye buri baat nahi.,1
jis nay asbiat ki taraf dawat di us nay zulm ki taraf dawat di yehi asbiat to pehlay east pakistan ko kha gar ab baki ko kha rahi hai 😔,1
"ap hongi, hum tou muhabbat bantnay walay hy, we beleieve in equal rights",1
lol is page waly ki dp dekh or bat kia karaha yeh,1
aik hadees hey moman kabhi laan taan nahin karta,1
namaz qaim kro kiun k namaz behayai sy rokti hai.... islam mein hukam k sath reasoning bhi hai... bss aqal mand logo k liye he nishaniyan hai aur wohi samjhty hain inko,1
aur islaam mein soor ka goosht khana haram hai...lehaza kiun k uss mein bht harmful steroids hty jo insaani jism ko sakht nuksaan pohnchaty... aur islaam mein hr wo cheez mana hai jiska insaan ko nuqsaan hai,1
wah zbrdst,1
atc ne 23 march ko giriftar honewale zulficar mirza k 11 guard ko riha karne ka hukum dedia,1
3 cheze halos e dil k sat karni chahey,1
es ki bunyad kalma tayyaba par hain,1
subai hakumat ne chand raat per hawai firing karne per pabandi aid kr di,1
nishaniyan ka pani metha hojana na ziada sardi khula huwa shu a k tulu hona,1
doston ko bhe daawat den,1
incharge officer slaughter house dr ghafoor mengal ki nigrani me govt slaughter house me bemar janwaron k gosht ko jalae gaye,1
last night in dono marches ko mila kar supporters ki total tadad 40000 tak banti hy eye witnesses,1
l0ve u m0m,1
ferdous ki lawn ap ki hoi,1
meri manzil,1
koi tujhsa ho to phir naam bhi tujh sa rakhy,1
ammi pochti hain khane mein kya doon to mein kehta hoon extra sheet plz,1
ye mohabt b kya chz hy,1
tum pay aitbaar ki,1
ek muhabbat karli,1
pehle mohabat ka iqraar karna,1
zameen k neeche sakoon sey rehtay hain,1
kabhi aap dusro k lye dil se dua mang kr dekho,1
2 mera pehla pyar,1
darood shareef ki kasrat ki jiay,1
ba khuda tujh se kuch nahi chaha,1
apko kabhi apne lye mangne ki zarurt hi nahi paregi,1
karachi press club per mukhtalif jamato or nine zero per mqm ki janib se sindhi topi or ajrak day manaya gaya,1
ye mamla peer tk hal hojaye ga ch nisar ehtiyat se kam len,1
apne yadgar lamhat ko shandar banain,1
citynews021 ki janib se kamyab security iqdamat per police rangers ko khiraj e tehseen,1
